0,181110, 177.657, 0.500000, 0, 68.0, 61.7, 44, 0.0, 0.0, 0, 
0,241167, 237.714, 0.500000, 0, 68.0, 61.7, 44, 0.0, 0.0, 0, 
0,301224, 297.771, 0.500000, 0, 68.0, 61.6, 44, 0.0, 0.0, 0, 
0,361281, 357.828, 0.500000, 0, 68.0, 67.6, 57, 0.0, 0.0, 0, 
0,422335, 418.882, 0.500000, 0, 79.2, 62.4, 73, 0.0, 0.0, 0, 
0,482793, 479.340, 0.501000, 3, 80.6, -40.0, 4294967294, 0.0, 0.0, 0, 
0,544050, 540.597, 0.500000, 0, 81.4, 61.8, 48, 0.0, 0.0, 0, 
0,604513, 601.060, 0.540000, 0, 81.8, 61.8, 47, 0.0, 0.0, 0, 
0,664971, 661.518, 0.500000, 0, 82.1, 61.6, 46, 0.0, 0.0, 0, 
0,725428, 721.975, 0.541000, 0, 82.3, 61.5, 47, 0.0, 0.0, 0, 
0,785885, 782.432, 0.500000, 0, 82.4, 61.4, 47, 0.0, 0.0, 0, 
0,846343, 842.890, 0.541000, 0, 82.4, 61.4, 47, 0.0, 0.0, 0, 
0,906801, 903.348, 0.500000, 0, 82.4, 61.4, 47, 0.0, 0.0, 0, 
0,967265, 963.812, 0.541000, 0, 82.4, 61.4, 47, 0.0, 0.0, 0, 
0,1027723, 1024.270, 0.500000, 0, 82.4, 61.4, 47, 0.0, 0.0, 0, 
0,1088181, 1084.728, 0.541000, 0, 82.3, 61.4, 46, 0.0, 0.0, 0, 
0,1148638, 1145.185, 0.500000, 0, 82.3, 61.4, 46, 0.0, 0.0, 0, 
0,1209095, 1205.642, 0.540000, 0, 82.4, 61.3, 46, 0.0, 0.0, 0, 
0,1269554, 1266.101, 0.500000, 0, 82.4, 61.3, 46, 0.0, 0.0, 0, 
0,1330013, 1326.560, 0.541000, 0, 82.5, 61.3, 46, 0.0, 0.0, 0, 
0,1390470, 1387.017, 0.500000, 0, 82.6, 61.2, 46, 0.0, 0.0, 0, 
0,1450927, 1447.474, 0.541000, 0, 82.6, 61.1, 46, 0.0, 0.0, 0, 
0,1511388, 1507.935, 0.500000, 0, 82.8, 61.2, 46, 0.0, 0.0, 0, 
0,1571846, 1568.393, 0.541000, 0, 83.0, 61.1, 46, 0.0, 0.0, 0, 
0,1632302, 1628.849, 0.500000, 0, 83.1, 61.1, 46, 0.0, 0.0, 0, 
0,1692771, 1689.318, 0.541000, 0, 83.2, 61.0, 46, 0.0, 0.0, 0, 
0,1753229, 1749.776, 0.500000, 0, 83.3, 61.0, 46, 0.0, 0.0, 0, 
0,1813686, 1810.233, 0.541000, 0, 83.4, 60.9, 46, 0.0, 0.0, 0, 
0,1874144, 1870.691, 0.500000, 0, 83.6, 60.9, 46, 0.0, 0.0, 0, 
0,1934602, 1931.149, 0.541000, 0, 83.7, 60.9, 46, 0.0, 0.0, 0, 
0,1995059, 1991.606, 0.500000, 0, 83.9, 60.9, 46, 0.0, 0.0, 0, 
0,2055532, 2052.079, 0.541000, 0, 85.1, 60.9, 47, 0.0, 0.0, 0, 
0,2115990, 2112.537, 0.500000, 0, 85.0, 61.0, 49, 0.0, 0.0, 0, 
0,2176447, 2172.994, 0.541000, 0, 84.8, 61.2, 49, 0.0, 0.0, 0, 
0,2236912, 2233.459, 0.500000, 0, 84.4, 61.2, 50, 0.0, 0.0, 0, 
0,2297370, 2293.917, 0.541000, 0, 84.2, 61.4, 50, 0.0, 0.0, 0, 
0,2357827, 2354.374, 0.500000, 0, 84.3, 61.5, 50, 0.0, 0.0, 0, 
0,2418293, 2414.840, 0.541000, 0, 84.1, 61.6, 50, 0.0, 0.0, 0, 
0,2478750, 2475.297, 0.500000, 0, 84.1, 61.7, 50, 0.0, 0.0, 0, 
0,2539207, 2535.754, 0.540000, 0, 84.3, 61.8, 50, 0.0, 0.0, 0, 
0,2599668, 2596.215, 0.500000, 0, 84.0, 61.8, 50, 0.0, 0.0, 0, 
0,2660125, 2656.672, 0.541000, 0, 84.2, 62.0, 50, 0.0, 0.0, 0, 
0,2720583, 2717.130, 0.500000, 0, 84.1, 62.0, 50, 0.0, 0.0, 0, 
0,2781047, 2777.594, 0.541000, 0, 84.2, 62.1, 49, 0.0, 0.0, 0, 
0,2841504, 2838.051, 0.500000, 0, 84.3, 62.2, 49, 0.0, 0.0, 0, 
0,2901962, 2898.509, 0.541000, 0, 84.3, 62.2, 49, 0.0, 0.0, 0, 
0,2962420, 2958.967, 0.500000, 0, 84.3, 62.3, 49, 0.0, 0.0, 0, 
0,3022877, 3019.424, 0.541000, 0, 84.2, 62.3, 49, 0.0, 0.0, 0, 
0,3083335, 3079.882, 0.500000, 0, 84.2, 62.4, 49, 0.0, 0.0, 0, 
0,3143794, 3140.341, 0.541000, 0, 84.2, 62.5, 49, 0.0, 0.0, 0, 
0,3204251, 3200.798, 0.500000, 0, 84.2, 62.5, 49, 0.0, 0.0, 0, 
0,3264709, 3261.256, 0.541000, 0, 84.1, 62.6, 49, 0.0, 0.0, 0, 
0,3325166, 3321.713, 0.500000, 0, 84.1, 62.7, 49, 0.0, 0.0, 0, 
0,3385623, 3382.170, 0.541000, 0, 84.0, 62.8, 49, 0.0, 0.0, 0, 
0,3446081, 3442.628, 0.500000, 0, 83.9, 62.9, 48, 0.0, 0.0, 0, 
0,3506540, 3503.087, 0.541000, 0, 83.9, 63.0, 48, 0.0, 0.0, 0, 
0,3566997, 3563.544, 0.500000, 0, 83.9, 63.0, 48, 0.0, 0.0, 0, 
0,3627455, 3624.002, 0.541000, 0, 83.7, 63.0, 48, 0.0, 0.0, 0, 
