0,7256958, 7253.390, 1.583000, 0, 73.2, 60.5, 45, 0.0, 0.0, 0, 
0,7317415, 7313.847, 1.583000, 0, 73.2, 60.6, 43, 0.0, 0.0, 0, 
0,7377872, 7374.304, 1.582000, 0, 73.2, 60.6, 43, 0.0, 0.0, 0, 
0,7438330, 7434.762, 1.582000, 0, 73.2, 60.6, 44, 0.0, 0.0, 0, 
0,7498798, 7495.230, 1.583000, 0, 73.1, 60.6, 45, 0.0, 0.0, 0, 
0,7559256, 7555.688, 1.583000, 0, 72.9, 60.5, 45, 0.0, 0.0, 0, 
0,7619713, 7616.145, 1.582000, 0, 72.9, 60.6, 45, 0.0, 0.0, 0, 
0,7680173, 7676.605, 1.583000, 0, 72.9, 60.5, 43, 0.0, 0.0, 0, 
0,7740631, 7737.063, 1.582000, 0, 72.9, 60.5, 44, 0.0, 0.0, 0, 
0,7801088, 7797.520, 1.582000, 0, 72.9, 60.5, 44, 0.0, 0.0, 0, 
0,7861549, 7857.981, 1.582000, 0, 72.9, 60.5, 44, 0.0, 0.0, 0, 
0,7922007, 7918.439, 1.583000, 0, 72.9, 60.5, 44, 0.0, 0.0, 0, 
0,7982464, 7978.896, 1.583000, 0, 72.8, 60.5, 44, 0.0, 0.0, 0, 
0,8042921, 8039.353, 1.582000, 0, 72.8, 60.4, 44, 0.0, 0.0, 0, 
0,8103379, 8099.811, 1.582000, 0, 72.8, 60.5, 44, 0.0, 0.0, 0, 
0,8163836, 8160.268, 1.582000, 0, 72.8, 60.4, 44, 0.0, 0.0, 0, 
0,8224294, 8220.726, 1.582000, 0, 72.8, 60.4, 44, 0.0, 0.0, 0, 
0,8284754, 8281.186, 1.582000, 0, 72.8, 60.5, 45, 0.0, 0.0, 0, 
0,8345212, 8341.644, 1.583000, 0, 72.8, 60.5, 44, 0.0, 0.0, 0, 
0,8405672, 8402.104, 1.585000, 0, 72.5, 60.4, 46, 0.0, 0.0, 0, 
0,8466135, 8462.567, 1.583000, 0, 72.5, 60.4, 45, 0.0, 0.0, 0, 
0,8526592, 8523.024, 1.583000, 0, 72.5, 60.5, 45, 0.0, 0.0, 0, 
0,8587050, 8583.482, 1.583000, 0, 72.6, 60.4, 46, 0.0, 0.0, 0, 
0,8647508, 8643.940, 1.582000, 0, 72.6, 60.4, 47, 0.0, 0.0, 0, 
0,8707966, 8704.398, 1.583000, 0, 72.6, 60.4, 45, 0.0, 0.0, 0, 
0,8768424, 8764.856, 1.583000, 0, 72.6, 60.4, 45, 0.0, 0.0, 0, 
0,8828893, 8825.325, 1.582000, 0, 72.4, 60.4, 46, 0.0, 0.0, 0, 
0,8889352, 8885.784, 1.583000, 0, 72.4, 60.4, 45, 0.0, 0.0, 0, 
0,8949810, 8946.242, 1.583000, 0, 72.2, 60.4, 45, 0.0, 0.0, 0, 
0,9010268, 9006.700, 1.583000, 0, 72.3, 60.5, 46, 0.0, 0.0, 0, 
0,9070725, 9067.157, 1.582000, 0, 72.3, 60.4, 45, 0.0, 0.0, 0, 
0,9131182, 9127.614, 1.582000, 0, 72.3, 60.4, 47, 0.0, 0.0, 0, 
0,9191641, 9188.073, 1.583000, 0, 72.1, 60.4, 45, 0.0, 0.0, 0, 
0,9252098, 9248.530, 1.582000, 0, 71.9, 60.4, 48, 0.0, 0.0, 0, 
0,9312556, 9308.988, 1.583000, 0, 71.8, 60.4, 48, 0.0, 0.0, 0, 
0,9373020, 9369.452, 1.583000, 0, 71.9, 60.4, 44, 0.0, 0.0, 0, 
0,9433478, 9429.910, 1.583000, 0, 72.1, 60.4, 44, 0.0, 0.0, 0, 
0,9493935, 9490.367, 1.583000, 0, 72.1, 60.5, 45, 0.0, 0.0, 0, 
0,9554393, 9550.825, 1.583000, 0, 72.1, 60.4, 45, 0.0, 0.0, 0, 
0,9614850, 9611.282, 1.582000, 0, 72.1, 60.5, 47, 0.0, 0.0, 0, 
0,9675307, 9671.739, 1.583000, 0, 72.1, 60.4, 46, 0.0, 0.0, 0, 
0,9735777, 9732.209, 1.583000, 0, 71.7, 60.4, 48, 0.0, 0.0, 0, 
0,9796235, 9792.667, 1.583000, 0, 71.6, 60.4, 47, 0.0, 0.0, 0, 
0,9856692, 9853.124, 1.582000, 0, 71.6, 60.4, 47, 0.0, 0.0, 0, 
0,9917150, 9913.582, 1.582000, 0, 71.7, 60.4, 46, 0.0, 0.0, 0, 
0,9977608, 9974.040, 1.583000, 0, 71.7, 60.4, 44, 0.0, 0.0, 0, 
0,10038065, 10034.497, 1.582000, 0, 71.8, 60.4, 46, 0.0, 0.0, 0, 
0,10098531, 10094.963, 1.583000, 0, 71.8, 60.4, 45, 0.0, 0.0, 0, 
0,10158988, 10155.420, 1.582000, 0, 71.9, 60.4, 45, 0.0, 0.0, 0, 
0,10219446, 10215.878, 1.583000, 0, 71.8, 60.3, 46, 0.0, 0.0, 0, 
0,10279904, 10276.336, 1.583000, 0, 71.8, 60.4, 44, 0.0, 0.0, 0, 
0,10340361, 10336.793, 1.583000, 0, 71.8, 60.4, 44, 0.0, 0.0, 0, 
0,10400818, 10397.250, 1.582000, 0, 71.7, 60.4, 45, 0.0, 0.0, 0, 
0,10461276, 10457.708, 1.582000, 0, 71.8, 60.3, 46, 0.0, 0.0, 0, 
0,10521734, 10518.166, 1.583000, 0, 71.7, 60.4, 45, 0.0, 0.0, 0, 
0,10582191, 10578.623, 1.583000, 0, 71.5, 60.3, 45, 0.0, 0.0, 0, 
0,10642654, 10639.086, 1.582000, 0, 71.5, 60.3, 47, 0.0, 0.0, 0, 
0,10703111, 10699.543, 1.582000, 0, 71.6, 60.3, 46, 0.0, 0.0, 0, 
0,10763569, 10760.001, 1.582000, 0, 71.6, 60.3, 44, 0.0, 0.0, 0, 
0,10824026, 10820.458, 1.582000, 0, 71.6, 60.3, 47, 0.0, 0.0, 0, 
0,10884485, 10880.917, 1.583000, 0, 71.6, 60.3, 45, 0.0, 0.0, 0, 
0,10944943, 10941.375, 1.583000, 0, 71.6, 60.3, 44, 0.0, 0.0, 0, 
0,11005406, 11001.838, 1.582000, 0, 71.7, 60.3, 44, 0.0, 0.0, 0, 
0,11065864, 11062.296, 1.583000, 0, 71.5, 60.2, 46, 0.0, 0.0, 0, 
0,11126321, 11122.753, 1.582000, 0, 71.4, 60.3, 45, 0.0, 0.0, 0, 
0,11186780, 11183.212, 1.583000, 0, 71.5, 60.3, 45, 0.0, 0.0, 0, 
0,11247238, 11243.670, 1.583000, 0, 71.4, 60.2, 45, 0.0, 0.0, 0, 
0,11307696, 11304.128, 1.583000, 0, 71.4, 60.3, 45, 0.0, 0.0, 0, 
0,11368160, 11364.592, 1.583000, 0, 71.5, 60.2, 44, 0.0, 0.0, 0, 
0,11428618, 11425.050, 1.583000, 0, 71.3, 60.2, 47, 0.0, 0.0, 0, 
0,11489075, 11485.507, 1.582000, 0, 71.3, 60.2, 47, 0.0, 0.0, 0, 
0,11549536, 11545.968, 1.583000, 0, 71.3, 60.2, 47, 0.0, 0.0, 0, 
0,11609994, 11606.426, 1.583000, 0, 71.2, 60.1, 48, 0.0, 0.0, 0, 
0,11670451, 11666.883, 1.583000, 0, 71.2, 60.2, 47, 0.0, 0.0, 0, 
0,11730924, 11727.356, 1.583000, 0, 71.2, 60.1, 46, 0.0, 0.0, 0, 
0,11791382, 11787.814, 1.583000, 0, 71.2, 60.1, 45, 0.0, 0.0, 0, 
0,11851839, 11848.271, 1.583000, 0, 71.3, 60.1, 45, 0.0, 0.0, 0, 
0,11912300, 11908.732, 1.583000, 0, 71.3, 60.1, 44, 0.0, 0.0, 0, 
0,11972757, 11969.189, 1.582000, 0, 71.3, 60.2, 46, 0.0, 0.0, 0, 
0,12033215, 12029.647, 1.582000, 0, 71.2, 60.1, 44, 0.0, 0.0, 0, 
0,12093677, 12090.109, 1.582000, 0, 71.3, 60.1, 46, 0.0, 0.0, 0, 
0,12154135, 12150.567, 1.582000, 0, 71.3, 60.1, 45, 0.0, 0.0, 0, 
0,12214592, 12211.024, 1.582000, 0, 71.4, 60.1, 45, 0.0, 0.0, 0, 
0,12275054, 12271.486, 1.583000, 0, 71.4, 60.1, 46, 0.0, 0.0, 0, 
0,12335512, 12331.944, 1.583000, 0, 71.4, 60.1, 48, 0.0, 0.0, 0, 
0,12395969, 12392.401, 1.583000, 0, 71.3, 60.1, 48, 0.0, 0.0, 0, 
0,12456433, 12452.865, 1.583000, 0, 71.3, 60.1, 47, 0.0, 0.0, 0, 
0,12516896, 12513.328, 1.583000, 0, 71.3, 60.1, 45, 0.0, 0.0, 0, 
0,12577353, 12573.785, 1.583000, 0, 71.3, 60.1, 47, 0.0, 0.0, 0, 
0,12637818, 12634.250, 1.589000, 0, 71.3, 60.1, 46, 0.0, 0.0, 0, 
0,12698275, 12694.707, 1.582000, 0, 71.3, 60.1, 48, 0.0, 0.0, 0, 
0,12758733, 12755.165, 1.582000, 0, 71.3, 60.1, 47, 0.0, 0.0, 0, 
0,12819191, 12815.623, 1.583000, 0, 71.3, 60.1, 46, 0.0, 0.0, 0, 
0,12879658, 12876.090, 1.582000, 0, 71.3, 60.0, 48, 0.0, 0.0, 0, 
