2021-02-03T13:40:05,308405,68,79.238,67.723,99.8,2.9,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:40:08,308408,68,79.125,67.723,99.8,2.52,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:40:10,308410,68,79.125,67.687,99.8,2.09,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:40:15,308415,68,79.125,67.687,99.8,2.32,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:40:17,308417,68,79.125,67.723,100,2.49,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:40:20,308420,68,79.125,67.723,99.8,2.63,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:40:22,308422,68,79.125,67.687,100,2.38,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:40:25,308425,68,79.125,67.687,100,2.35,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:40:28,308428,68,79.125,67.723,99.8,3.03,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:40:30,308430,68,79.125,67.687,100,2.05,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:40:32,308432,68,79.125,67.687,100,2.42,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:40:35,308435,68,79.125,67.687,100,2.9,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:40:40,308440,68,79.125,67.723,99.8,2.09,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:40:43,308443,68,79.125,67.687,100,2.9,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:40:45,308445,68,79.125,67.723,100,2.38,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:40:47,308447,68,79.125,67.687,99.8,2.49,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:40:52,308452,68,79.125,67.723,99.8,2.32,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:40:55,308455,68,79.125,67.723,99.8,2.42,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:40:58,308458,68,79.125,67.687,100,3.03,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:41:00,308460,68,79.125,67.723,99.8,2.05,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:41:02,308462,68,79.125,67.723,99.8,2.36,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:41:05,308465,68,79.125,67.723,99.8,2.9,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:41:08,308468,68,79.125,67.687,99.8,2.45,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:41:10,308470,68,79.125,67.723,100,2.09,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:41:13,308473,68,79.125,67.723,99.8,2.9,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:41:17,308477,68,79.125,67.687,100,2.56,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:41:20,308480,68,79.125,67.687,100,2.63,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:41:22,308482,68,79.125,67.687,100,2.32,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:41:25,308485,68,79.125,67.723,100,2.35,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:41:28,308488,68,79.125,67.687,100,3.1,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:41:30,308490,68,79.125,67.723,99.8,2.05,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:41:32,308492,68,79.125,67.741,99.8,2.36,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:41:35,308495,68,79.125,67.741,99.8,2.9,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:41:38,308498,68,79.012,67.723,99.8,2.45,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:41:40,308500,68,79.012,67.723,99.8,2.09,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:41:43,308503,68,79.012,67.723,99.8,2.9,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:41:45,308505,68,79.012,67.687,100,2.32,36,0,0.331,0.559,99.441,100,100,255
2021-02-03T13:41:47,308507,68,79.012,67.687,100,2.49,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:41:50,308510,68,79.125,67.723,99.8,2.63,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:41:52,308512,68,79.125,67.687,100,2.38,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:41:55,308515,68,79.125,67.687,100,2.36,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:41:58,308518,68,79.125,67.687,100,3.03,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:42:00,308520,68,79.125,67.669,100,2.05,36,0,0.331,0.559,99.441,100,100,255
2021-02-03T13:42:02,308522,68,79.125,67.687,100,2.42,36,0,0.331,0.559,99.441,100,100,255
2021-02-03T13:42:05,308525,68,79.125,67.687,100,2.9,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:42:08,308528,68,79.125,67.651,100,2.45,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:42:10,308530,68,79.125,67.687,100,2.09,36,0,0.349,0.886,99.114,100,100,255
2021-02-03T13:42:13,308533,68,79.125,67.687,100,2.9,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:42:15,308535,68,79.125,67.723,100,2.38,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:42:17,308537,68,79.125,67.723,99.8,2.49,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:42:20,308540,68,79.125,67.723,99.8,2.63,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:42:22,308542,68,79.012,67.723,99.8,2.32,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:42:25,308545,68,79.012,67.741,99.8,2.42,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:42:28,308548,68,79.012,67.723,99.8,3.03,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:42:30,308550,68,79.012,67.741,99.8,2.05,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:42:32,308552,68,79.012,67.723,99.8,2.36,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:42:35,308555,68,79.012,67.723,99.8,2.9,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:42:38,308558,68,79.012,67.778,99.8,2.45,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:42:40,308560,68,79.012,67.778,99.8,2.09,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:42:43,308563,68,79.012,67.723,99.8,2.9,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:42:45,308565,68,79.012,67.778,99.8,2.32,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:42:48,308568,68,79.012,67.778,99.8,2.56,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:42:50,308570,68,79.012,67.741,99.8,2.63,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:42:52,308572,68,79.012,67.778,99.8,2.32,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:42:55,308575,68,79.012,67.778,99.8,2.35,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:42:58,308578,68,79.012,67.741,99.8,3.1,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:43:00,308580,68,78.9,67.723,100,2.05,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:43:02,308582,68,78.9,67.741,99.8,2.35,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:43:05,308585,68,78.9,67.741,99.8,2.9,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:43:08,308588,68,78.9,67.741,99.8,2.45,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:43:13,308593,68,78.9,67.741,99.8,2.9,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:43:15,308595,68,78.9,67.796,99.8,2.32,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:43:17,308597,68,78.9,67.796,99.8,2.49,36,0,0.204,0,99.767,99.767,100,254
2021-02-03T13:43:20,308600,68,78.9,67.796,99.8,2.63,36,0,0.204,0,99.767,99.767,100,254
2021-02-03T13:43:22,308602,68,78.9,67.796,99.8,2.38,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:43:25,308605,68,78.9,67.796,99.8,2.35,36,0,0.204,0,99.767,99.767,100,254
2021-02-03T13:43:30,308610,68,79.012,67.778,99.8,2.05,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:43:32,308612,68,79.012,67.741,99.8,2.42,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:43:38,308618,68,79.012,67.778,99.8,2.45,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:43:40,308620,68,79.012,67.778,99.8,2.09,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:43:43,308623,68,79.012,67.741,99.8,2.9,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:43:45,308625,68,79.012,67.778,99.8,2.38,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:43:48,308628,68,79.012,67.796,99.8,2.49,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:43:50,308630,68,79.012,67.778,99.8,2.63,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:43:52,308632,68,79.012,67.778,99.8,2.32,36,0,0.204,0,99.767,99.767,100,254
2021-02-03T13:43:55,308635,68,79.012,67.741,99.8,2.42,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:43:58,308638,68,79.012,67.778,99.8,3.03,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:44:00,308640,68,79.012,67.741,99.8,2.05,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:44:05,308645,68,79.012,67.723,99.8,2.9,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:44:08,308648,68,78.9,67.723,99.8,2.52,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:44:10,308650,68,78.9,67.723,99.8,2.09,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:44:13,308653,68,78.9,67.723,99.8,2.9,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:44:15,308655,68,79.012,67.723,99.8,2.32,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:44:18,308658,68,79.012,67.723,99.8,2.56,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:44:20,308660,68,79.012,67.723,99.8,2.63,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:44:23,308663,68,79.012,67.723,99.8,2.32,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:44:25,308665,68,79.012,67.723,99.8,2.35,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:44:27,308667,68,78.9,67.687,99.8,2.21,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:44:29,308669,68,78.9,67.741,100,2.29,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:44:32,308672,68,79.012,67.723,99.8,2.9,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:44:35,308675,68,79.012,67.687,100,2.32,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:44:37,308677,68,79.012,67.723,100,2.29,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:44:40,308680,68,79.012,67.723,99.8,2.9,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:44:42,308682,68,79.012,67.778,99.8,2.32,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:44:44,308684,68,79.012,67.778,99.8,2.36,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:44:47,308687,68,79.012,67.741,99.8,2.83,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:44:50,308690,68,79.012,67.741,99.8,2.31,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:44:52,308692,68,79.012,67.778,99.8,2.35,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:44:55,308695,68,78.9,67.778,99.8,2.9,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:44:57,308697,68,78.9,67.778,99.8,2.25,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:44:59,308699,68,78.9,67.778,99.8,2.35,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:45:05,308705,68,78.9,67.741,99.8,2.32,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:45:07,308707,68,78.9,67.778,99.8,2.29,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:45:10,308710,68,78.9,67.778,99.8,2.83,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:45:12,308712,68,78.9,67.741,99.8,2.38,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:45:15,308715,68,78.9,67.723,99.8,2.35,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:45:18,308718,68,78.9,67.741,99.8,3.1,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:45:20,308720,68,78.9,67.778,99.8,2.05,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:45:22,308722,68,78.9,67.778,99.8,2.42,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:45:25,308725,68,78.9,67.796,99.8,2.9,36,0,0.204,0,99.767,99.767,100,254
2021-02-03T13:45:30,308730,68,79.012,67.796,99.8,2.09,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:45:32,308732,68,79.012,67.778,99.8,2.9,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:45:37,308737,68,79.012,67.687,99.8,2.29,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:45:40,308740,68,79.012,67.723,99.8,2.83,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:45:42,308742,68,79.012,67.723,99.8,2.32,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:45:45,308745,68,79.012,67.723,99.8,2.42,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:45:50,308750,68,79.012,67.723,99.8,2.05,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:45:52,308752,68,79.012,67.723,99.8,2.36,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:45:57,308757,68,78.9,67.723,99.8,2.45,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:46:00,308760,68,78.9,67.723,99.8,2.09,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:46:02,308762,68,78.9,67.723,99.8,2.9,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:46:05,308765,68,78.9,67.687,99.8,2.32,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:46:07,308767,68,78.9,67.723,100,2.35,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:46:10,308770,68,78.9,67.723,99.8,2.83,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:46:12,308772,68,78.9,67.778,99.8,2.32,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:46:15,308775,68,78.9,67.741,99.8,2.36,36,0,0.222,0,99.767,99.767,100,254
2021-02-03T13:46:18,308778,68,78.9,67.741,99.8,3.16,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:46:20,308780,68,78.9,67.741,99.8,2.05,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:46:22,308782,68,78.9,67.741,99.8,2.36,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:46:28,308788,68,78.9,67.723,99.8,2.52,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:46:30,308790,68,78.9,67.723,99.8,2.09,36,0,0.277,0,99.767,99.767,100,254
2021-02-03T13:46:33,308793,68,78.9,67.687,100,2.9,36,0,0.313,0.233,99.767,100,100,255
2021-02-03T13:46:35,308795,68,78.787,67.723,99.8,2.32,36,0,0.259,0,99.767,99.767,100,254
2021-02-03T13:46:37,308797,68,78.787,67.741,99.8,2.49,36,0,0.277,0,99.767,99.767,100,254
